time;SrLT1;SrLT2;SrLT3;SrLT4
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
471.1;2.2925;0.89153;0.636807;0.254723
472.294;2.28671;0.889277;0.635198;0.254079
472.38;2.2863;0.889115;0.635082;0.254033
474.124;2.27789;0.885845;0.632746;0.253098
474.659;2.27532;0.884846;0.632033;0.252813
476.1;2.26843;0.882167;0.630119;0.252048
476.165;2.26812;0.882047;0.630034;0.252013
476.645;2.26584;0.881158;0.629399;0.25176
476.81;2.26505;0.880854;0.629182;0.251673
477.436;2.26208;0.879698;0.628356;0.251342
479.583;2.25196;0.875761;0.625544;0.250218
481.1;2.24485;0.872999;0.62357;0.249428
481.955;2.24087;0.871451;0.622465;0.248986
482.821;2.23685;0.869888;0.621348;0.248539
483.09;2.23561;0.869403;0.621002;0.248401
483.162;2.23527;0.869273;0.620909;0.248364
483.302;2.23463;0.869022;0.62073;0.248292
483.622;2.23315;0.868446;0.620319;0.248128
485.287;2.34913;0.865467;0.618191;0.247276
487.261;2.33961;0.861962;0.615687;0.246275
488;2.33607;0.860656;0.614754;0.245902
488.738;2.33254;0.859357;0.613826;0.24553
489.936;2.32684;0.857255;0.612325;0.24493
490.309;2.32506;0.856602;0.611859;0.244744
490.312;2.32505;0.856598;0.611856;0.244742
490.854;2.32248;0.855652;0.61118;0.244472
491.088;2.32138;0.855244;0.610889;0.244355
492.485;2.31479;0.852817;0.609155;0.243662
492.847;2.31309;0.852191;0.608708;0.243483
492.974;2.31249;0.851971;0.608551;0.24342
493.016;2.3123;0.8519;0.6085;0.2434
493.559;2.30975;0.850962;0.60783;0.243132
494.29;2.30634;0.849703;0.606931;0.242772
496.576;2.29572;0.845793;0.604138;0.241655
497.249;2.29261;0.844647;0.603319;0.241328
497.305;2.29235;0.844552;0.603251;0.2413
497.602;2.29099;0.844047;0.602891;0.241156
498.527;2.28674;0.842482;0.601773;0.240709
499.16;2.28383;0.841413;0.601009;0.240404
499.655;2.28158;0.84058;0.600415;0.240166
501.64;2.27254;0.837253;0.598038;0.239215
502.193;2.27005;0.836333;0.59738;0.238952
503.798;2.26281;0.833668;0.595477;0.238191
505.444;2.25544;0.830953;0.593538;0.237415
505.971;2.25309;0.830087;0.592919;0.237168
508.118;2.24357;0.82658;0.590414;0.236166
508.124;2.24355;0.82657;0.590407;0.236163
509.403;2.23791;0.824494;0.588925;0.23557
510.367;2.23369;0.822938;0.587813;0.235125
511.006;2.23089;0.821908;0.587077;0.234831
513.909;2.21829;0.817266;0.583761;0.233504
514.627;2.21519;0.816124;0.582946;0.233178
516.438;2.20743;0.813264;0.580903;0.232361
516.934;2.20531;0.812483;0.580345;0.232138
517.811;2.20157;0.811106;0.579362;0.231745
518.284;2.19957;0.810367;0.578833;0.231533
518.751;2.19758;0.809636;0.578312;0.231325
519.085;2.19617;0.809116;0.57794;0.231176
523.379;2.17815;0.802477;0.573198;0.229279
524.959;2.1716;0.800062;0.571473;0.228589
525.245;2.17041;0.799626;0.571162;0.228465
526.335;2.16592;0.79797;0.569979;0.227991
528.44;2.15729;0.794792;0.567709;0.227083
529.073;2.15471;0.793841;0.567029;0.226812
529.497;2.15299;0.793206;0.566575;0.22663
529.698;2.15217;0.792905;0.56636;0.226544
530.308;2.14969;0.791993;0.565709;0.226284
530.652;2.1483;0.791479;0.565342;0.226137
530.91;2.14726;0.791095;0.565068;0.226027
532.1;2.14245;0.789325;0.563804;0.225521
532.39;2.14129;0.788895;0.563496;0.225399
534.68;2.13212;0.785516;0.561083;0.224433
535.521;2.12877;0.784283;0.560202;0.224081
535.561;2.12861;0.784224;0.56016;0.224064
539.089;2.11468;0.779092;0.556495;0.222598
539.127;2.11453;0.779037;0.556455;0.222582
539.559;2.11284;0.778413;0.55601;0.222404
539.808;2.11186;0.778054;0.555753;0.222301
540.019;2.11104;0.77775;0.555536;0.222214
540.718;2.10831;0.776745;0.554818;0.221927
540.839;2.10784;0.776572;0.554694;0.221878
542.958;2.09961;0.773541;0.552529;0.221012
543.026;2.09935;0.773444;0.55246;0.220984
544.182;2.09489;0.7718;0.551286;0.220514
544.491;2.0937;0.771363;0.550974;0.220389
545.127;2.09126;0.770463;0.550331;0.220132
545.395;2.64029;0.770084;0.55006;0.220024
546.656;2.6342;0.768307;0.548791;0.219516
546.868;2.63318;0.76801;0.548578;0.219431
547.079;2.63216;0.767713;0.548367;0.219347
547.259;2.6313;0.767462;0.548187;0.219275
548.583;2.62494;0.765609;0.546863;0.218745
549.349;2.62128;0.764541;0.546101;0.21844
549.728;2.61948;0.764014;0.545724;0.21829
550.615;2.61526;0.762783;0.544845;0.217938
550.991;2.61347;0.762263;0.544473;0.217789
552.514;2.60627;0.760161;0.542972;0.217189
552.715;2.60532;0.759885;0.542775;0.21711
553.555;2.60137;0.758732;0.541951;0.21678
554.73;2.59586;0.757125;0.540804;0.216322
556.207;2.58897;0.755115;0.539368;0.215747
557.486;2.58302;0.753382;0.53813;0.215252
558.081;2.58027;0.752578;0.537556;0.215022
559.01;2.57598;0.751328;0.536663;0.214665
560.196;2.57053;0.749737;0.535527;0.214211
560.84;2.56758;1.17681;0.534912;0.213965
561.23;2.56579;1.17599;0.53454;0.213816
561.701;2.56364;1.175;0.534092;0.213637
562.187;2.56143;1.17399;0.53363;0.213452
565.018;2.54859;1.16811;0.530957;0.212383
565.613;2.54591;1.16688;0.530398;0.212159
565.843;2.54488;1.1664;0.530182;0.212073
566.974;2.5398;1.16407;0.529125;0.21165
567.426;2.53777;1.16315;0.528703;0.211481
569.77;2.52734;1.15836;0.526529;0.210611
571.844;2.51817;1.15416;0.524619;0.209847
572.095;2.51706;1.15365;0.524388;0.209755
575.109;2.50387;1.14761;0.52164;0.208656
575.449;2.50239;1.14693;0.521332;0.208533
575.797;2.50088;1.14624;0.521017;0.208407
575.901;2.50043;1.14603;0.520923;0.208369
576.727;2.49685;1.14439;0.520177;0.208071
577.182;2.49488;1.14349;0.519767;0.207907
577.291;2.49441;1.14327;0.519669;0.207867
581.545;2.47616;1.13491;0.515867;0.206347
583.06;2.46973;1.13196;0.514527;0.205811
583.077;2.46966;1.13193;0.514511;0.205805
583.151;2.46935;1.13178;0.514447;0.205779
583.314;2.46865;1.13147;0.514303;0.205721
584.334;2.46434;1.12949;0.513405;0.205362
584.786;2.46244;1.12862;0.513009;0.205203
586.411;2.45562;1.12549;0.511587;0.204635
588.62;2.4464;1.12127;0.509667;0.203867
588.774;2.44576;1.12097;0.509533;0.203813
592.182;2.43168;1.11452;0.506601;0.20264
592.354;2.43098;1.1142;0.506454;0.202581
592.73;2.42944;1.11349;0.506133;0.202453
592.871;2.42886;1.11323;0.506013;0.202405
593.077;2.42802;1.11284;0.505837;0.202335
593.393;2.42672;1.11225;0.505567;0.202227
593.66;2.42563;1.11175;0.50534;0.202136
593.798;2.42507;1.11149;0.505222;0.202089
594.286;2.42307;1.11058;0.504807;0.201923
595.055;2.41994;1.10914;0.504155;0.201662
597.166;2.41139;1.10522;0.502373;0.200949
598.205;2.4072;1.1033;0.5015;0.2006
598.419;2.40634;1.10291;0.501321;0.200528
599.189;2.40325;1.10149;0.500677;0.200271
600.061;2.39976;1.09989;0.499949;0.19998
601.815;2.39276;1.09668;0.498492;0.199397
602.749;2.38905;1.09498;0.497719;0.199088
602.994;2.38808;1.09454;0.497517;0.199007
603.289;2.38691;1.094;0.497274;0.19891
605.056;2.37994;1.09081;0.495822;0.198329
605.575;2.37791;1.08987;0.495397;0.198159
605.577;2.3779;1.08987;0.495396;0.198158
606.64;2.37373;1.08796;0.494528;0.197811
607.854;2.36899;1.08579;0.493539;0.197416
608.513;2.36642;1.08461;0.493005;0.197202
609.71;2.36178;1.08248;0.492037;0.196815
609.84;2.36128;1.08225;0.491932;0.196773
610.308;2.35947;1.08142;0.491555;0.196622
610.628;2.35823;1.08085;0.491297;0.196519
611.601;2.35448;1.07914;0.490516;0.196206
613.207;2.34831;1.07631;0.489231;0.195693
614.746;2.34243;1.07362;0.488007;0.195203
616.761;2.33478;1.07011;0.486412;0.194565
618.014;2.33005;1.06794;0.485426;0.19417
618.499;2.32822;1.0671;0.485045;0.194018
619.151;2.32577;1.06598;0.484535;0.193814
620.266;2.32158;1.06406;0.483663;0.193465
621.113;2.31842;1.06261;0.483004;0.193201
621.189;2.31814;1.06248;0.482945;0.193178
621.622;2.31652;1.06174;0.482608;0.193043
621.737;2.31609;1.06154;0.482519;0.193008
624.151;2.30713;1.05744;0.480653;0.192261
624.749;2.30492;1.05642;0.480193;0.192077
627.095;2.2963;1.05247;0.478396;0.191359
628.847;2.2899;1.14495;0.477063;0.190825
629.151;2.2888;1.1444;0.476833;0.190733
629.224;2.28853;1.14427;0.476778;0.190711
631.679;2.27964;1.13982;0.474925;0.18997
632.438;2.2769;1.13845;0.474355;0.189742
635.431;2.26618;1.13309;0.472121;0.188848
635.54;2.26579;1.13289;0.472039;0.188816
636.191;2.26347;1.13174;0.471557;0.188623
636.711;2.26162;1.13081;0.471171;0.188469
637.909;2.25737;1.12869;0.470286;0.188115
638.236;2.25622;1.12811;0.470046;0.188018
638.344;2.25584;1.12792;0.469966;0.187986
640.558;2.24804;1.12402;0.468341;0.187337
640.607;2.24787;1.12393;0.468306;0.187322
640.821;2.24712;1.12356;0.468149;0.18726
641.793;2.24372;1.12186;0.467441;0.186976
641.936;2.24321;1.12161;0.467336;0.186934
642.819;2.24013;1.12007;0.466694;0.186678
642.958;2.23965;1.11982;0.466593;0.186637
643.229;2.23871;1.11935;0.466397;0.186559
644.024;2.23594;1.11797;0.465821;0.186328
644.137;2.3287;1.11777;0.465739;0.186296
644.393;2.32777;1.11733;0.558665;0.186222
646.434;2.32042;1.1138;0.556901;0.185634
646.483;2.32025;1.11372;0.55686;0.18562
648.248;2.31393;1.11069;0.555343;0.185114
648.32;2.31367;1.11056;0.555282;0.185094
648.987;2.3113;1.10942;0.554711;0.184904
650.385;2.30632;1.10704;0.553518;0.184506
651.147;2.30363;1.10574;0.55287;0.18429
651.385;2.30279;1.10534;0.552669;0.184223
651.488;2.30242;1.10516;0.552582;0.184194
652.063;2.30039;1.10419;0.552094;0.184031
652.864;2.29757;1.10283;0.551417;0.183806
653.777;2.29436;1.10129;0.550646;0.183549
656.597;2.28451;1.09656;0.548282;0.182761
657.419;2.28165;1.09519;0.547596;0.182532
657.751;2.2805;1.09464;0.547319;0.18244
658.086;2.27934;1.09408;0.547041;0.182347
659.367;2.27491;1.09196;0.545978;0.181993
659.443;2.27465;1.09183;0.545916;0.181972
659.652;2.27393;1.09148;0.545742;0.181914
660.467;2.27112;1.09014;0.545069;0.18169
661.179;2.26867;1.08896;0.544482;0.181494
664.761;2.25645;1.0831;0.541548;0.180516
665.155;2.25511;1.08245;0.541227;0.180409
667.21;2.24817;1.07912;0.539561;0.179854
667.74;2.24638;1.07826;0.539132;0.179711
667.877;2.24592;1.07804;0.539021;0.179674
668.236;2.24472;1.07746;0.538732;0.179577
669.642;2.24;1.0752;0.537601;0.1792
672.002;2.23214;1.07143;0.535713;0.178571
672.572;2.23024;1.07052;0.535259;0.17842
672.922;2.22908;1.06996;0.53498;0.178327
673.551;2.227;1.06896;0.534481;0.17816
674.321;2.22446;1.06774;0.53387;0.177957
675.128;2.2218;1.06646;0.533232;0.177744
675.203;2.22155;1.06635;0.533173;0.177724
675.591;2.22028;1.06573;0.532867;0.177622
676.809;2.21628;1.06382;0.531908;0.177303
679.573;2.20727;1.05949;0.529744;0.176581
680.015;2.20583;1.0588;0.5294;0.176467
680.077;2.20563;1.0587;0.529352;0.176451
681.829;2.19996;1.05598;0.527992;0.175997
682.538;2.19768;1.05489;0.527443;0.175814
683.126;2.19579;1.05398;0.526989;0.175663
683.365;2.19502;1.05361;0.526805;0.175602
684.413;2.19166;1.052;0.525998;0.175333
686.355;2.18546;1.04902;0.52451;0.174837
687.938;2.18043;1.04661;0.523303;0.174434
688.082;2.17997;1.04639;0.523194;0.174398
688.269;2.17938;1.0461;0.523051;0.17435
688.382;2.44051;1.04593;0.522966;0.174322
689.051;2.43814;1.04492;0.522458;0.174153
690.546;2.43286;1.04265;0.521327;0.173776
692.861;2.42473;1.03917;0.519585;0.173195
694.846;2.4178;1.0362;0.5181;0.1727
695.009;2.41723;1.03596;0.517979;0.17266
695.895;2.41416;1.03464;0.517319;0.17244
697.673;2.40801;1.032;0.516001;0.172
698.175;2.40627;1.03126;0.51563;0.171877
698.406;2.40548;1.03092;0.51546;0.17182
698.992;2.40346;1.03006;0.515028;0.171676
699.099;2.40309;1.0299;0.514948;0.171649
699.779;2.40076;1.0289;0.514448;0.171483
699.905;2.40033;1.02871;0.514356;0.171452
700.346;2.39881;1.02806;0.514031;0.171344
700.895;2.39693;1.02726;0.513629;0.17121
701.069;2.39634;1.027;0.513501;0.171167
701.096;2.39625;1.11254;0.513482;0.171161
703.184;2.38913;1.10924;0.511957;0.170652
703.82;2.38698;1.10824;0.511495;0.170498
703.891;2.38673;1.10813;0.511443;0.170481
705.192;2.38233;1.10608;0.510499;0.170166
705.387;2.38167;1.10578;0.510358;0.170119
705.895;2.37996;1.10498;0.509991;0.169997
706.905;2.37656;1.1034;0.509263;0.169754
707.298;2.37524;1.10279;0.508979;0.16966
707.516;2.3745;1.10245;0.508822;0.169607
709.915;2.36648;1.09872;0.507103;0.169034
711.084;2.36259;1.09692;0.506269;0.168756
712.136;2.3591;1.0953;0.505521;0.168507
712.231;2.35878;1.09515;0.505454;0.168485
712.442;2.35809;1.09483;0.505304;0.168435
712.564;2.35768;1.09464;0.505217;0.168406
712.692;2.35726;1.09444;0.505127;0.168376
713.091;2.44008;1.09383;0.504844;0.168281
713.883;2.43737;1.09262;0.504284;0.168095
714.076;2.43672;1.09232;0.504148;0.168049
714.092;2.43666;1.0923;0.58816;0.168046
714.454;2.43543;1.09174;0.587862;0.16796
716.146;2.42967;1.08916;0.586473;0.167564
717.52;2.42502;1.08708;0.585349;0.167243
717.632;2.42464;1.08691;0.585258;0.167217
718.734;2.42092;1.08524;0.584361;0.16696
719.838;2.41721;1.08358;0.583464;0.166704
720.717;2.41426;1.08226;0.582753;0.166501
721.48;2.41171;1.08111;0.582137;0.166325
721.86;2.41044;1.08054;0.58183;0.166237
722.634;2.40786;1.07939;0.581207;0.166059
723.208;2.40595;1.07853;0.580745;0.165927
723.414;2.40526;1.07822;0.58058;0.16588
725.735;2.39757;1.07477;0.578723;0.16535
728.73;2.38772;1.07036;0.576345;0.16467
728.752;2.38764;1.07032;0.576328;0.164665
731.195;2.37967;1.06675;0.574402;0.164115
731.431;2.3789;1.0664;0.574217;0.164062
732.008;2.37702;1.06556;0.573764;0.163933
734.373;2.36937;1.06213;0.571917;0.163405
734.735;2.3682;1.06161;0.571635;0.163324
736.807;2.36154;1.05862;0.570028;0.162865
737.563;2.35912;1.05754;0.569443;0.162698
738.247;2.35693;1.05656;0.568915;0.162547
739.858;2.3518;1.05426;0.567677;0.162193
740.625;2.34937;1.05317;0.567089;0.162025
741.588;2.34632;1.0518;0.566352;0.161815
741.794;2.34567;1.05151;0.566195;0.16177
742.107;2.34468;1.05106;0.565956;0.161702
743.868;2.33912;1.04857;0.564616;0.161319
744.192;2.33811;1.04812;0.564371;0.161249
744.765;2.33631;1.04731;0.563937;0.161125
747.58;2.32751;1.04337;0.561813;0.160518
749.734;2.32082;1.04037;0.560198;0.160057
749.879;2.32037;1.04017;0.56009;0.160026
750.104;2.31968;1.03986;0.559922;0.159978
751.232;2.31619;1.03829;0.559081;0.159738
751.435;2.31557;1.03801;0.55893;0.159694
752.338;2.31279;1.03677;0.558259;0.159503
753.462;2.30934;1.03522;0.557427;0.159265
754.701;2.30555;1.03352;0.556512;0.159003
755.23;2.30393;1.0328;0.556122;0.158892
755.244;2.30389;1.03278;0.556112;0.158889
755.762;2.30231;1.03207;0.55573;0.15878
755.982;2.30164;1.03177;0.555569;0.158734
756.503;2.37937;1.03106;0.555186;0.158625
757.57;2.37602;1.02961;0.554404;0.158401
758.62;2.37273;1.02818;0.553637;0.158182
758.747;2.37233;1.02801;0.553544;0.158155
759.169;2.37101;1.02744;0.553237;0.158068
761.904;2.3625;1.02375;0.55125;0.1575
763.934;2.35622;1.02103;0.549786;0.157082
764.121;2.35565;1.02078;0.549651;0.157043
764.528;2.35439;1.02024;0.549358;0.15696
765.224;2.35225;1.01931;0.548859;0.156817
765.393;2.35173;1.01908;0.548738;0.156782
766.517;2.34828;1.01759;0.547933;0.156552
767.371;2.34567;1.01646;0.547324;0.156378
769.007;2.34068;1.01429;0.546159;0.156045
770.155;2.33719;1.01278;0.545345;0.155813
770.763;2.33535;1.01198;0.544914;0.15569
772.106;2.33129;1.01022;0.543967;0.155419
772.763;2.40695;1.00937;0.543504;0.155287
773.481;2.40471;1.00843;0.543;0.155143
773.742;2.4039;1.00809;0.542817;0.155091
773.805;2.40371;1.00801;0.542773;0.155078
773.815;2.40368;1.00799;0.542766;0.155076
775.273;2.39915;1.0061;0.541744;0.154784
775.444;2.39863;1.00588;0.541625;0.15475
777.022;2.39375;1.00383;0.540525;0.154436
777.303;2.39289;1.00347;0.54033;0.15438
778.498;2.38922;1.00193;0.5395;0.154143
778.584;2.38895;1.00182;0.539441;0.154126
778.587;2.38894;1.00181;0.539438;0.154125
778.748;2.38845;1.00161;0.539327;0.154093
779.085;2.38742;1.00117;0.539094;0.154027
780.46;2.38321;0.99941;0.538144;0.153755
781.031;2.38147;0.998679;0.53775;0.153643
781.333;2.38055;0.998293;0.537543;0.153584
781.371;2.38043;0.998246;0.537517;0.153576
781.697;2.37944;0.997829;0.537293;0.153512
782.531;2.3769;0.996765;0.53672;0.153349
783.305;2.37455;0.995781;0.53619;0.153197
783.692;2.37338;0.995289;0.535925;0.153121
784.141;2.37202;0.99472;0.535618;0.153034
785.362;2.36833;0.993173;0.534785;0.152796
785.63;2.36753;0.992833;0.534603;0.152744
786.37;2.3653;0.9919;0.5341;0.1526
787.275;2.36258;0.99076;0.533486;0.152425
787.721;2.36124;0.990199;0.533184;0.152338
788;2.36041;0.989848;0.532995;0.152284
788.53;2.35882;0.989182;0.608728;0.152182
789.299;2.35652;0.988218;0.608134;0.152034
790.753;2.35219;0.986402;0.607016;0.151754
790.754;2.35219;0.9864;0.607016;0.151754
791.736;2.34927;0.985177;0.606263;0.151566
793.269;2.34473;0.983273;0.605091;0.151273
794.117;2.34222;0.982222;0.604445;0.151111
794.778;2.34028;0.981406;0.603942;0.150986
795.057;2.33945;0.981061;0.60373;0.150933
796.637;2.33482;0.979116;0.602533;0.150633
796.872;2.40942;0.978828;0.602355;0.150589
797.019;2.40898;0.978646;0.602244;0.150561
797.229;2.40834;0.978389;0.602085;0.150521
799.211;2.40237;0.975962;0.600592;0.150148
800.867;2.3974;0.973945;0.599351;0.149838
802.67;2.39202;0.971756;0.598004;0.149501
803.428;2.38976;0.97084;0.59744;0.14936
803.722;2.38889;0.970485;0.597221;0.149305
806.615;2.38032;0.967005;0.59508;0.14877
807.798;2.37683;0.965587;0.594208;0.148552
808.568;2.37457;0.964668;0.593642;0.14841
808.637;2.37437;0.964586;0.593592;0.148398
808.722;2.37412;0.964485;0.593529;0.148382
811.519;2.36593;0.96116;0.591483;0.147871
812.21;2.36392;0.960342;0.59098;0.147745
812.514;2.36304;0.959983;0.590759;0.14769
813.234;2.36094;0.959133;0.590236;0.147559
813.658;2.35971;0.958634;0.589928;0.147482
813.952;2.35886;0.958288;0.589716;0.147429
814.897;2.35613;0.957176;0.589032;0.147258
820.069;2.34127;0.95114;0.585317;0.146329
820.142;2.34106;0.951055;0.585264;0.146316
820.61;2.33972;0.950512;0.584931;0.146233
821.413;2.33744;0.949583;0.584359;0.14609
822.261;2.33502;0.948604;0.583756;0.145939
822.31;2.33488;0.948547;0.583721;0.14593
823.444;2.33167;0.947241;0.582918;0.145729
823.878;2.33044;0.946742;0.582611;0.145653
824.069;2.3299;0.946522;0.582475;0.145619
826.256;2.32374;0.944017;0.580934;0.145233
826.533;2.32296;0.943701;0.580739;0.145185
829.118;2.31571;0.940759;0.578928;0.144732
829.199;2.31549;0.940667;0.578872;0.144718
829.218;2.31544;0.940646;0.578859;0.144715
832.843;2.30536;0.936551;0.576339;0.144085
833.02;2.30487;0.936352;0.576217;0.144054
835.279;2.29863;0.93382;0.574658;0.143665
835.697;2.29748;0.933352;0.574371;0.143593
836.228;2.36778;0.93276;0.574006;0.143502
836.506;2.36699;0.93245;0.573815;0.143454
838.84;2.3604;0.929855;0.572218;0.143055
843.264;2.34802;0.924978;0.569217;0.142304
843.433;2.34755;0.924791;0.569102;0.142276
843.763;2.34663;0.92443;0.56888;0.14222
843.84;2.34642;0.924345;0.568828;0.142207
844.997;2.3432;0.92308;0.568049;0.142012
845.862;2.34081;0.922137;0.567469;0.141867
845.984;2.34047;0.922003;0.567387;0.141847
846.153;2.34;0.921819;0.567273;0.141818
847.556;2.33613;0.920293;0.566334;0.141584
847.907;2.33516;0.919912;0.5661;0.141525
852.246;2.32327;0.915228;0.563218;0.140804
852.865;2.32159;0.914565;0.562809;0.140702
853.186;2.32071;0.914221;0.562597;0.140649
853.726;2.31925;0.913642;0.562241;0.14056
854.784;2.31637;0.912511;0.561545;0.140386
855.232;2.31516;0.912033;0.561251;0.140313
856.009;2.31306;0.911206;0.560742;0.140185
856.133;2.31273;0.911074;0.560661;0.140165
856.263;2.31237;0.910935;0.560576;0.140144
856.597;2.31147;0.910579;0.560357;0.140089
857.554;2.30889;0.909564;0.559732;0.139933
858.665;2.30591;0.908387;0.559008;0.139752
859.448;2.3038;0.907559;0.558498;0.139624
860.379;2.30131;0.906578;0.557894;0.139473
861.278;2.29891;0.905631;0.557311;0.139328
861.589;2.29808;0.905304;0.55711;0.139278
862.524;2.29559;0.904322;0.556506;0.139127
864.811;2.28952;0.901931;0.555034;0.138759
865.528;2.28762;0.901184;0.554575;0.138644
866.2;2.28585;0.900485;0.554144;0.138536
867.491;2.28244;0.899145;0.55332;0.13833
867.506;2.2824;0.899129;0.55331;0.138328
869.234;2.27787;0.897342;0.552211;0.138053
871.196;2.27274;0.89532;0.550966;0.137742
871.723;2.27136;0.894779;0.550633;0.137658
872.042;2.27053;0.894452;0.550432;0.137608
872.53;2.33803;0.893952;0.550124;0.137531
873.583;2.33521;0.892874;0.549461;0.137365
876.062;2.3286;0.890348;0.547906;0.136977
877.13;2.32577;0.889264;0.547239;0.13681
877.882;2.32377;0.888502;0.546771;0.136693
878.254;2.32279;0.888126;0.546539;0.136635
878.352;2.32253;0.888026;0.546478;0.136619
878.53;2.32206;0.887847;0.546367;0.136592
880.28;2.31745;0.886082;0.545281;0.13632
880.996;2.31556;0.885362;0.544838;0.136209
884.921;2.30529;0.881435;0.542421;0.135605
885.643;2.30341;0.880716;0.541979;0.135495
886.493;2.3012;0.879871;0.541459;0.135365
887.172;2.29944;0.879198;0.541045;0.135261
887.191;2.29939;0.87918;0.541034;0.135258
888.561;2.29585;0.877824;0.540199;0.13505
889.757;2.29276;0.876644;0.539473;0.134868
890.182;2.29167;0.876226;0.539216;0.134804
890.46;2.29095;0.875952;0.539048;0.134762
895.434;2.27823;0.871086;0.536053;0.134013
895.733;2.27746;0.870795;0.535874;0.133968
899.496;2.26794;0.867153;0.533632;0.133408
901.321;2.26334;0.865396;0.532551;0.133138
901.451;2.26302;0.865272;0.532475;0.133119
901.912;2.26186;0.864829;0.532203;0.133051
902.335;2.2608;0.864424;0.531953;0.132988
903.897;2.25689;0.86293;0.531034;0.132759
905.615;2.25261;0.861293;0.530026;0.132507
906.451;2.25054;0.860499;0.529538;0.132384
907.676;2.2475;0.859338;0.528823;0.132206
909.542;2.24289;0.857574;0.527738;0.131935
910.204;2.24125;0.85695;0.527354;0.131839
910.269;2.2411;0.85689;0.527317;0.131829
910.323;2.24096;0.856838;0.527285;0.131821
912.97;2.23446;0.854354;0.525756;0.131439
914.198;2.23146;0.853207;0.52505;0.131263
917.029;2.22458;0.850573;0.52343;0.130857
917.207;2.22414;0.850407;0.523328;0.130832
917.651;2.22307;0.849997;0.523075;0.130769
918.003;2.28757;0.84967;0.522874;0.130718
918.495;2.28635;0.849215;0.522594;0.130648
919.905;2.28284;0.847913;0.521793;0.130448
924.623;2.27119;0.843587;0.51913;0.129783
924.765;2.27085;0.843457;0.519051;0.129763
926.146;2.26746;0.8422;0.518277;0.129569
927.871;2.26325;0.840634;0.517313;0.129328
928.005;2.26292;0.840512;0.517238;0.12931
930.572;2.25668;0.838195;0.515812;0.128953
932.634;2.25169;0.900675;0.514671;0.128668
932.894;2.25106;0.900424;0.514528;0.128632
933.162;2.25041;0.900165;0.51438;0.128595
933.552;2.24947;0.899789;0.514165;0.128541
935.061;2.24584;0.898337;0.513336;0.128334
936.141;2.24325;0.8973;0.512743;0.128186
937.511;2.23997;0.89599;0.511994;0.127999
937.56;2.23986;0.895943;0.511967;0.127992
939.119;2.23614;0.894455;0.511117;0.127779
940.185;2.2336;0.893441;0.510538;0.127634
940.352;2.23321;0.893283;0.510447;0.127612
941.859;2.22963;0.891853;0.50963;0.127408
942.017;2.22926;0.891704;0.509545;0.127386
945.837;2.22026;0.888102;0.507487;0.126872
946.031;2.2198;0.887921;0.507383;0.126846
947.853;2.21553;0.886213;0.506408;0.126602
947.975;2.21525;0.886099;0.506342;0.126586
948.917;2.21305;0.88522;0.50584;0.12646
949.716;2.21119;0.884474;0.505414;0.126353
950.226;2.21;0.884001;0.505143;0.126286
952.475;2.20478;0.881913;0.50395;0.125988
952.618;2.20445;0.88178;0.503875;0.125969
953.648;2.20207;0.880828;0.50333;0.125833
955.384;2.19807;0.879228;0.502416;0.125604
955.388;2.19806;0.879224;0.502414;0.125603
955.469;2.19787;0.87915;0.502371;0.125593
955.613;2.19754;0.879017;0.502295;0.125574
957.024;2.1943;0.877721;0.501555;0.125389
957.88;2.19234;0.876936;0.501106;0.125277
959.441;2.18878;0.87551;0.500292;0.125073
960.447;2.18648;0.874593;0.499767;0.124942
961.609;2.18384;0.873536;0.499163;0.124791
961.708;2.18361;0.873446;0.499112;0.124778
961.721;2.18359;0.873434;0.499105;0.124776
965.252;2.1756;0.870239;0.49728;0.12432
